"","type","home_team","away_team","week","season","home_score.x","away_score.x","winner","home_winner","away_winner","home_conference","home_division","away_conference","away_division","conference_game","division_game","year","month","day","away_score.y","temperature","wind_chill","humidity","wind_mph","weather","latitude","longitude","Capacity","Field","Elevation","margin_of_victory"
"1301","reg","NYG","ARI",2,2014,14,25,"ARI",FALSE,TRUE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,11
"1302","reg","MIN","NE",2,2014,7,30,"NE",FALSE,TRUE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,23
"1303","reg","CLE","NO",2,2014,26,24,"CLE",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,2
"1304","reg","CIN","ATL",2,2014,24,10,"CIN",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,14
"1305","reg","CAR","DET",2,2014,24,7,"CAR",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,17
"1306","reg","TB","LA",2,2014,17,19,"LA",FALSE,TRUE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,2
"1307","reg","LAC","SEA",2,2014,30,21,"LAC",TRUE,FALSE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,9
"1308","reg","OAK","HOU",2,2014,14,30,"HOU",FALSE,TRUE,"AFC","AFC West","AFC","AFC South",TRUE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,16
"1309","reg","GB","NYJ",2,2014,31,24,"GB",TRUE,FALSE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,7
"1310","reg","DEN","KC",2,2014,24,17,"DEN",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"14","09","14",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,7
"1311","reg","SF","CHI",2,2014,20,28,"CHI",FALSE,TRUE,"NFC","NFC West","NFC","NFC North",TRUE,FALSE,"14","09","14",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,8
"1312","reg","IND","PHI",2,2014,27,30,"PHI",FALSE,TRUE,"AFC","AFC South","NFC","NFC East",FALSE,FALSE,"14","09","15",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,3
"1313","reg","ATL","TB",3,2014,56,14,"ATL",TRUE,FALSE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"14","09","18",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,42
"1314","reg","BUF","LAC",3,2014,10,22,"LAC",FALSE,TRUE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,42.773739,-78.786978,73967,"Turf",600,12
"1315","reg","LA","DAL",3,2014,31,34,"DAL",FALSE,TRUE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,3
"1316","reg","PHI","WAS",3,2014,37,34,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"14","09","21",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,3
"1317","reg","NYG","HOU",3,2014,30,17,"NYG",TRUE,FALSE,"NFC","NFC East","AFC","AFC South",FALSE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,13
"1318","reg","NO","MIN",3,2014,20,9,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,11
"1319","reg","CIN","TEN",3,2014,33,7,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,26
"1320","reg","CLE","BAL",3,2014,21,23,"BAL",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"14","09","21",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,2
"1321","reg","DET","GB",3,2014,19,7,"DET",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"14","09","21",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,12
"1322","reg","JAX","IND",3,2014,17,44,"IND",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"14","09","21",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,27
"1323","reg","NE","OAK",3,2014,16,9,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,7
"1324","reg","ARI","SF",3,2014,23,14,"ARI",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"14","09","21",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,9
"1325","reg","SEA","DEN",3,2014,26,20,"SEA",TRUE,FALSE,"NFC","NFC West","AFC","AFC West",FALSE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,6
"1326","reg","MIA","KC",3,2014,15,34,"KC",FALSE,TRUE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,19
"1327","reg","CAR","PIT",3,2014,19,37,"PIT",FALSE,TRUE,"NFC","NFC South","AFC","AFC North",FALSE,FALSE,"14","09","21",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,18
"1328","reg","NYJ","CHI",3,2014,19,27,"CHI",FALSE,TRUE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"14","09","22",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,8
"1329","reg","WAS","NYG",4,2014,14,45,"NYG",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"14","09","25",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,31
"1330","reg","CHI","GB",4,2014,17,38,"GB",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"14","09","28",NA,NA,NA,NA,NA,NA,41.862306,-87.616672,61500,"Grass",597,21
"1331","reg","HOU","BUF",4,2014,23,17,"HOU",TRUE,FALSE,"AFC","AFC South","AFC","AFC East",TRUE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,6
"1332","reg","IND","TEN",4,2014,41,17,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"14","09","28",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,24
"1333","reg","BAL","CAR",4,2014,38,10,"BAL",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,28
"1334","reg","NYJ","DET",4,2014,17,24,"DET",FALSE,TRUE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,7
"1335","reg","PIT","TB",4,2014,24,27,"TB",FALSE,TRUE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,3
"1336","reg","OAK","MIA",4,2014,14,38,"MIA",FALSE,TRUE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,24
"1337","reg","LAC","JAC",4,2014,33,14,"LAC",TRUE,FALSE,"AFC","AFC West","NFC","AFC West",FALSE,TRUE,"14","09","28",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,19
"1338","reg","SF","PHI",4,2014,26,21,"SF",TRUE,FALSE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,5
"1339","reg","MIN","ATL",4,2014,41,28,"MIN",TRUE,FALSE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,13
"1340","reg","DAL","NO",4,2014,38,17,"DAL",TRUE,FALSE,"NFC","NFC East","NFC","NFC South",TRUE,FALSE,"14","09","28",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,21
"1341","reg","KC","NE",4,2014,41,14,"KC",TRUE,FALSE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"14","09","29",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,27
"1342","reg","GB","MIN",5,2014,42,10,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"14","10","02",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,32
"1343","reg","CAR","CHI",5,2014,31,24,"CAR",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,7
"1344","reg","TEN","CLE",5,2014,28,29,"CLE",FALSE,TRUE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,1
"1345","reg","PHI","LA",5,2014,34,28,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,6
"1346","reg","NYG","ATL",5,2014,30,20,"NYG",TRUE,FALSE,"NFC","NFC East","NFC","NFC South",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,10
"1347","reg","NO","TB",5,2014,37,31,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"14","10","05",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,6
"1348","reg","DAL","HOU",5,2014,20,17,"DAL",TRUE,FALSE,"NFC","NFC East","AFC","AFC South",FALSE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,3
"1349","reg","DET","BUF",5,2014,14,17,"BUF",FALSE,TRUE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,3
"1350","reg","IND","BAL",5,2014,20,13,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,7
"1351","reg","JAX","PIT",5,2014,9,17,"PIT",FALSE,TRUE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,8
"1352","reg","DEN","ARI",5,2014,41,20,"DEN",TRUE,FALSE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,21
"1353","reg","SF","KC",5,2014,22,17,"SF",TRUE,FALSE,"NFC","NFC West","AFC","AFC West",FALSE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,5
"1354","reg","LAC","NYJ",5,2014,31,0,"LAC",TRUE,FALSE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,31
"1355","reg","NE","CIN",5,2014,43,17,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC North",TRUE,FALSE,"14","10","05",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,26
"1356","reg","WAS","SEA",5,2014,17,27,"SEA",FALSE,TRUE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"14","10","06",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,10
"1357","reg","HOU","IND",6,2014,28,33,"IND",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"14","10","09",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,5
"1358","reg","CLE","PIT",6,2014,31,10,"CLE",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"14","10","12",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,21
"1359","reg","BUF","NE",6,2014,22,37,"NE",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"14","10","12",NA,NA,NA,NA,NA,NA,42.773739,-78.786978,73967,"Turf",600,15
"1360","reg","CIN","CAR",6,2014,37,37,"TIE",FALSE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,0
"1361","reg","TEN","JAX",6,2014,16,14,"TEN",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"14","10","12",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,2
"1362","reg","MIA","GB",6,2014,24,27,"GB",FALSE,TRUE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,3
"1363","reg","MIN","DET",6,2014,3,17,"DET",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"14","10","12",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,14
"1364","reg","NYJ","DEN",6,2014,17,31,"DEN",FALSE,TRUE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,14
"1365","reg","TB","BAL",6,2014,17,48,"BAL",FALSE,TRUE,"NFC","NFC South","AFC","AFC North",FALSE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,31
"1366","reg","OAK","LAC",6,2014,28,31,"LAC",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"14","10","12",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,3
"1367","reg","ATL","CHI",6,2014,13,27,"CHI",FALSE,TRUE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,14
"1368","reg","SEA","DAL",6,2014,23,30,"DAL",FALSE,TRUE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,7
"1369","reg","ARI","WAS",6,2014,30,20,"ARI",TRUE,FALSE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"14","10","12",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,10
"1370","reg","PHI","NYG",6,2014,27,0,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"14","10","12",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,27
"1371","reg","LA","SF",6,2014,17,31,"SF",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"14","10","13",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,14
"1372","reg","NE","NYJ",7,2014,27,25,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"14","10","16",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,2
"1373","reg","BAL","ATL",7,2014,29,7,"BAL",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,22
"1374","reg","WAS","TEN",7,2014,19,17,"WAS",TRUE,FALSE,"NFC","NFC East","AFC","AFC South",FALSE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,2
"1375","reg","LA","SEA",7,2014,28,26,"LA",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"14","10","19",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,2
"1376","reg","JAX","CLE",7,2014,24,6,"JAX",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,18
"1377","reg","IND","CIN",7,2014,27,0,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,27
"1378","reg","BUF","MIN",7,2014,17,16,"BUF",TRUE,FALSE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,42.773739,-78.786978,73967,"Turf",600,1
"1379","reg","CHI","MIA",7,2014,14,27,"MIA",FALSE,TRUE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,41.862306,-87.616672,61500,"Grass",597,13
"1380","reg","DET","NO",7,2014,24,23,"DET",TRUE,FALSE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,1
"1381","reg","GB","CAR",7,2014,38,17,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,21
"1382","reg","LAC","KC",7,2014,20,23,"KC",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"14","10","19",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,3
"1383","reg","OAK","ARI",7,2014,13,24,"ARI",FALSE,TRUE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,11
"1384","reg","DAL","NYG",7,2014,31,21,"DAL",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"14","10","19",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,10
"1385","reg","DEN","SF",7,2014,42,17,"DEN",TRUE,FALSE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"14","10","19",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,25
"1386","reg","PIT","HOU",7,2014,30,23,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"14","10","20",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,7
"1387","reg","DEN","LAC",8,2014,35,21,"DEN",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"14","10","23",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,14
"1388","reg","ATL","DET",8,2014,21,22,"DET",FALSE,TRUE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,1
"1389","reg","TB","MIN",8,2014,13,19,"MIN",FALSE,TRUE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,6
"1390","reg","NYJ","BUF",8,2014,23,43,"BUF",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"14","10","26",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,20
"1391","reg","NE","CHI",8,2014,51,23,"NE",TRUE,FALSE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,28
"1392","reg","CAR","SEA",8,2014,9,13,"SEA",FALSE,TRUE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,4
"1393","reg","JAX","MIA",8,2014,13,27,"MIA",FALSE,TRUE,"AFC","AFC South","AFC","AFC East",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,14
"1394","reg","CIN","BAL",8,2014,27,24,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"14","10","26",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,3
"1395","reg","TEN","HOU",8,2014,16,30,"HOU",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"14","10","26",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,14
"1396","reg","KC","LA",8,2014,34,7,"KC",TRUE,FALSE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,27
"1397","reg","ARI","PHI",8,2014,24,20,"ARI",TRUE,FALSE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,4
"1398","reg","PIT","IND",8,2014,51,34,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,17
"1399","reg","CLE","OAK",8,2014,23,13,"CLE",TRUE,FALSE,"AFC","AFC North","AFC","AFC West",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,10
"1400","reg","NO","GB",8,2014,44,23,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"14","10","26",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,21
"1401","reg","DAL","WAS",8,2014,17,20,"WAS",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"14","10","27",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,3
"1402","reg","CAR","NO",9,2014,10,28,"NO",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"14","10","30",NA,NA,NA,NA,NA,NA,35.225808,-80.852861,73778,"Grass",761,18
"1403","reg","CLE","TB",9,2014,22,17,"CLE",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,5
"1404","reg","DAL","ARI",9,2014,17,28,"ARI",FALSE,TRUE,"NFC","NFC East","NFC","NFC West",TRUE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,11
"1405","reg","HOU","PHI",9,2014,21,31,"PHI",FALSE,TRUE,"AFC","AFC South","NFC","NFC East",FALSE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,10
"1406","reg","KC","NYJ",9,2014,24,10,"KC",TRUE,FALSE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,14
"1407","reg","CIN","JAX",9,2014,33,23,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,10
"1408","reg","MIA","LAC",9,2014,37,0,"MIA",TRUE,FALSE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,37
"1409","reg","MIN","WAS",9,2014,29,26,"MIN",TRUE,FALSE,"NFC","NFC North","NFC","NFC East",TRUE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,3
"1410","reg","SF","LA",9,2014,10,13,"LA",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"14","11","02",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,3
"1411","reg","NE","DEN",9,2014,43,21,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,22
"1412","reg","SEA","OAK",9,2014,30,24,"SEA",TRUE,FALSE,"NFC","NFC West","AFC","AFC West",FALSE,FALSE,"14","11","02",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,6
"1413","reg","PIT","BAL",9,2014,43,23,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"14","11","02",NA,NA,NA,NA,NA,NA,40.446786,-80.015761,65500,"Grass",1371,20
"1414","reg","NYG","IND",9,2014,24,40,"IND",FALSE,TRUE,"NFC","NFC East","AFC","AFC South",FALSE,FALSE,"14","11","03",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,16
"1415","reg","CIN","CLE",10,2014,3,24,"CLE",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"14","11","06",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,21
"1416","reg","BUF","KC",10,2014,13,17,"KC",FALSE,TRUE,"AFC","AFC East","AFC","AFC West",TRUE,FALSE,"14","11","09",NA,NA,NA,NA,NA,NA,42.773739,-78.786978,73967,"Turf",600,4
"1417","reg","DET","MIA",10,2014,20,16,"DET",TRUE,FALSE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"14","11","09",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,4
"1418","reg","JAX","DAL",10,2014,17,31,"DAL",FALSE,TRUE,"AFC","AFC South","NFC","NFC East",FALSE,FALSE,"14","11","09",NA,NA,NA,NA,NA,NA,30.323925,-81.637356,67264,"Grass",16,14
"1419","reg","NO","SF",10,2014,24,27,"SF",FALSE,TRUE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"14","11","09",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,3
"1420","reg","BAL","TEN",10,2014,21,7,"BAL",TRUE,FALSE,"AFC","AFC North","AFC","AFC South",TRUE,FALSE,"14","11","09",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,14
